User Meteorological Data File (Don't Rewrite!!),,,,,,,,,,,,,,,,,,,,
(Your comment here!),,,,,,,,,,,,,,,,,,,,
Location,Latitude,Longitude,Albedo-JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Measured-Wind-Velocity-Height(m),,,,,
2000,7,16,1,9,:,0,0,26.1,5.2,866,186,7,2.1,0,92,0,,,,
2000,7,16,1,10,:,0,0,28.3,4.7,900,188,5,2.1,0,96,0,,,,
2000,7,16,1,11,:,0,0,30,5.2,914,177,10,2.1,0,97,0,,,,
2000,7,16,1,12,:,0,0,31.7,2.7,899,147,5,4.1,0,104,0,,,,
2000,7,16,1,13,:,0,0,31.7,2.1,847,120,1,5.1,0,95,0,,,,
2000,7,16,1,14,:,0,0,31.1,3.2,797,110,14,4.1,0,84,0,,,,
2000,7,16,1,15,:,0,0,31.1,3.5,708,110,15,3.1,0,79,0,,,,
2000,7,16,1,16,:,0,0,28.3,3.2,49,221,14,12.4,0,46,0,,,,
2000,7,16,1,17,:,0,0,28.3,3.9,38,162,13,8.8,0,43,0,,,,
2000,7,16,1,18,:,0,0,27.2,4.6,406,73,11,3.6,0,73,0,,,,
2000,7,16,1,19,:,0,0,26.7,4.7,76,51,2,3.1,0,72,0,,,,
2000,7,16,1,20,:,0,0,25.6,4.8,0,1,8,2.1,0,75,0,,,,
2000,7,16,1,21,:,0,0,21.7,6.2,0,0,13,3.1,0,69,0,,,,
2000,7,16,1,22,:,0,0,19.4,6.4,0,0,10,3.1,0,80,0,,,,
2000,7,16,1,23,:,0,0,18.3,5.7,0,0,10,5.1,0,81,0,,,,
2000,7,17,2,0,:,0,0,18.9,5.1,0,0,4,4.1,0,83,0,,,,
2000,7,17,2,1,:,0,0,17.8,5.5,0,0,6,2.1,0,81,0,,,,
2000,7,17,2,2,:,0,0,15.6,6.1,0,0,12,2.1,0,77,0,,,,
2000,7,17,2,3,:,0,0,15,6.2,0,0,14,2.6,0,76,0,,,,
2000,7,17,2,4,:,0,0,13.3,6.8,0,0,15,3.1,0,73,0,,,,
2000,7,17,2,5,:,0,0,13.3,6.6,0,1,13,2.6,0,73,0,,,,
2000,7,17,2,6,:,0,0,15,7.1,97,71,13,2.1,0,74,0,,,,
2000,7,17,2,7,:,0,0,17.2,6.9,544,157,13,3.1,0,77,0,,,,
2000,7,17,2,8,:,0,0,19.4,7.3,772,178,14,4.1,0,77,0,,,,
2000,7,17,2,9,:,0,0,21.7,6.9,866,186,13,4.1,0,82,0,,,,
2000,7,17,2,10,:,0,0,23.9,7.5,900,188,16,4.1,0,82,0,,,,
2000,7,17,2,11,:,0,0,26.7,5.8,894,168,1,4.1,0,83,0,,,,
2000,7,17,2,12,:,0,0,27.8,4,898,147,1,3.1,0,91,0,,,,
2000,7,17,2,13,:,0,0,28.9,3.8,887,117,2,4.1,0,89,0,,,,
2000,7,17,2,14,:,0,0,29.4,2.6,797,110,1,5.7,0,85,0,,,,
2000,7,17,2,15,:,0,0,26.7,5.6,390,242,1,7.7,0,55,0,,,,
2000,7,17,2,16,:,0,0,24.4,5,2,105,3,9.3,0,35,0,,,,
2000,7,17,2,17,:,0,0,23.9,6.2,38,161,13,4.1,0,31,0,,,,
2000,7,17,2,18,:,0,0,25,6.4,165,118,11,5.1,0,51,0,,,,
2000,7,17,2,19,:,0,0,23.9,6,30,44,10,2.6,0,51,0,,,,
2000,7,17,2,20,:,0,0,23.3,6,0,1,9,2.6,0,51,0,,,,
2000,7,17,2,21,:,0,0,21.7,6.2,0,0,9,2.6,0,69,0,,,,
2000,7,17,2,22,:,0,0,18.9,6.4,0,0,9,2.1,0,68,0,,,,
2000,7,17,2,23,:,0,0,18.9,6.4,0,0,9,3.1,0,73,0,,,,
2000,7,18,3,0,:,0,0,17.8,6.4,0,0,9,2.6,0,56,0,,,,
2000,7,18,3,1,:,0,0,17.2,6.6,0,0,11,2.1,0,55,0,,,,
2000,7,18,3,2,:,0,0,16.1,6.8,0,0,15,1.5,0,59,0,,,,
2000,7,18,3,3,:,0,0,16.7,6.9,0,0,1,2.1,0,59,0,,,,
2000,7,18,3,4,:,0,0,15.6,6.8,0,0,3,2.1,0,58,0,,,,
2000,7,18,3,5,:,0,0,15,6.8,0,1,9,1.5,0,58,0,,,,
2000,7,18,3,6,:,0,0,15.6,7.1,94,69,9,2.1,0,74,0,,,,
2000,7,18,3,7,:,0,0,18.3,7.6,502,158,9,2.1,0,69,0,,,,
2000,7,18,3,8,:,0,0,20.6,7.2,730,181,16,0,0,73,0,,,,
2000,7,18,3,9,:,0,0,22.8,6.7,846,178,5,2.6,0,77,0,,,,
2000,7,18,3,10,:,0,0,23.9,6.7,879,180,2,3.6,0,77,0,,,,
2000,7,18,3,11,:,0,0,25,5.8,837,166,16,5.1,0,70,0,,,,
2000,7,18,3,12,:,0,0,26.1,5.2,873,136,16,5.1,0,77,0,,,,
2000,7,18,3,13,:,0,0,26.7,5.3,876,112,16,5.1,0,76,0,,,,
2000,7,18,3,14,:,0,0,27.2,5,884,89,1,6.7,0,81,0,,,,
2000,7,18,3,15,:,0,0,28.3,4.4,872,59,16,7.2,0,85,0,,,,
2000,7,18,3,16,:,0,0,28.9,4.6,854,32,1,6.7,0,91,0,,,,
2000,7,18,3,17,:,0,0,27.8,4.3,748,27,16,7.7,0,90,0,,,,
2000,7,18,3,18,:,0,0,27.2,5,519,44,3,4.1,0,86,0,,,,
2000,7,18,3,19,:,0,0,26.1,4.5,96,49,3,2.6,0,87,0,,,,
2000,7,18,3,20,:,0,0,24.4,4.4,0,1,4,2.6,0,85,0,,,,
2000,7,18,3,21,:,0,0,22.8,4.7,0,0,7,3.6,0,89,0,,,,
2000,7,18,3,22,:,0,0,20,5.3,0,0,8,2.6,0,84,0,,,,
2000,7,18,3,23,:,0,0,18.9,6.2,0,0,10,3.1,0,80,0,,,,
2000,7,19,4,0,:,0,0,17.2,6.1,0,0,9,2.6,0,78,0,,,,
2000,7,19,4,1,:,0,0,16.1,6.2,0,0,9,3.6,0,77,0,,,,
2000,7,19,4,2,:,0,0,15.6,5.9,0,0,8,3.6,0,77,0,,,,
2000,7,19,4,3,:,0,0,15.6,5.9,0,0,9,3.1,0,77,0,,,,
2000,7,19,4,4,:,0,0,14.4,5.6,0,0,8,3.1,0,77,0,,,,
2000,7,19,4,5,:,0,0,13.9,5.6,0,1,9,3.1,0,76,0,,,,
2000,7,19,4,6,:,0,0,16.1,5.8,91,68,9,3.1,0,78,0,,,,
2000,7,19,4,7,:,0,0,18.3,5.9,538,157,10,4.1,0,80,0,,,,
2000,7,19,4,8,:,0,0,21.1,5.7,768,179,9,2.1,0,84,0,,,,
2000,7,19,4,9,:,0,0,23.9,6,864,187,9,1.5,0,86,0,,,,
2000,7,19,4,10,:,0,0,25.6,5.2,899,189,9,2.1,0,91,0,,,,
2000,7,19,4,11,:,0,0,27.2,4.4,914,177,3,2.1,0,96,0,,,,
2000,7,19,4,12,:,0,0,27.8,5,918,157,10,3.1,0,95,0,,,,
2000,7,19,4,13,:,0,0,28.3,5.2,921,131,10,2.1,0,94,0,,,,
2000,7,19,4,14,:,0,0,29.4,5,917,101,7,4.6,0,97,0,,,,
2000,7,19,4,15,:,0,0,29.4,4.4,885,63,5,1.5,0,91,0,,,,
2000,7,19,4,16,:,0,0,30.6,4.2,853,32,5,4.1,0,95,0,,,,
2000,7,19,4,17,:,0,0,31.1,4.4,786,17,5,5.1,0,102,0,,,,
2000,7,19,4,18,:,0,0,30,4.3,556,34,6,4.6,0,101,0,,,,
2000,7,19,4,19,:,0,0,28.9,4.6,103,47,6,3.6,0,98,0,,,,
2000,7,19,4,20,:,0,0,26.7,5.3,0,1,6,4.6,0,92,0,,,,
2000,7,19,4,21,:,0,0,23.9,6,0,0,8,5.1,0,86,0,,,,
2000,7,19,4,22,:,0,0,21.7,6.4,0,0,8,6.2,0,83,0,,,,
2000,7,19,4,23,:,0,0,21.1,6,0,0,8,6.2,0,83,0,,,,
2000,7,20,5,0,:,0,0,20,6.3,0,0,8,5.7,0,81,0,,,,
2000,7,20,5,1,:,0,0,19.4,5.7,0,0,9,6.7,0,82,0,,,,
2000,7,20,5,2,:,0,0,18.3,6.2,0,0,9,6.2,0,79,0,,,,
2000,7,20,5,3,:,0,0,17.2,5.9,0,0,9,3.1,0,79,0,,,,
2000,7,20,5,4,:,0,0,16.1,5.7,0,0,9,4.1,0,79,0,,,,
2000,7,20,5,5,:,0,0,16.1,5.7,0,1,8,4.1,0,79,0,,,,
2000,7,20,5,6,:,0,0,17.2,6.1,88,66,9,4.1,0,78,0,,,,
2000,7,20,5,7,:,0,0,19.4,5.9,536,156,9,4.6,0,81,0,,,,
2000,7,20,5,8,:,0,0,22.8,5.8,767,179,9,4.1,0,86,0,,,,
2000,7,20,5,9,:,0,0,25.6,5.6,864,187,9,2.6,0,90,0,,,,
2000,7,20,5,10,:,0,0,27.8,5.7,898,189,9,2.6,0,92,0,,,,
2000,7,20,5,11,:,0,0,29.4,5.2,913,178,8,3.1,0,96,0,,,,
2000,7,20,5,12,:,0,0,30,3.8,918,157,16,2.1,0,102,0,,,,
2000,7,20,5,13,:,0,0,31.7,3.3,920,131,6,1.5,0,107,0,,,,
2000,7,20,5,14,:,0,0,32.2,3.7,917,102,5,3.1,0,106,0,,,,
2000,7,20,5,15,:,0,0,32.2,3.4,904,69,5,2.1,0,107,0,,,,
2000,7,20,5,16,:,0,0,32.8,4.5,871,37,2,4.1,0,104,0,,,,
2000,7,20,5,17,:,0,0,32.8,4.2,785,17,6,4.6,0,105,0,,,,
2000,7,20,5,18,:,0,0,31.7,4.2,554,34,6,5.1,0,103,0,,,,
2000,7,20,5,19,:,0,0,29.4,5.2,101,46,8,5.1,0,96,0,,,,
2000,7,20,5,20,:,0,0,26.7,5.8,0,1,8,5.1,0,90,0,,,,
2000,7,20,5,21,:,0,0,23.9,5.2,0,0,8,4.1,0,88,0,,,,
2000,7,20,5,22,:,0,0,22.2,5.2,0,0,8,6.2,0,86,0,,,,
2000,7,20,5,23,:,0,0,21.7,5.1,0,0,9,6.7,0,87,0,,,,
2000,7,21,6,0,:,0,0,20.6,5.2,0,0,9,7.7,0,85,0,,,,
2000,7,21,6,1,:,0,0,19.4,5.2,0,0,9,5.1,0,83,0,,,,
2000,7,21,6,2,:,0,0,18.3,5.4,0,0,9,4.1,0,81,0,,,,
2000,7,21,6,3,:,0,0,16.1,5.7,0,0,9,4.1,0,79,0,,,,
2000,7,21,6,4,:,0,0,15,5.4,0,0,11,3.1,0,78,0,,,,
2000,7,21,6,5,:,0,0,14.4,5.4,0,1,9,4.1,0,78,0,,,,
2000,7,21,6,6,:,0,0,16.1,5.5,84,64,10,3.1,0,79,0,,,,
2000,7,21,6,7,:,0,0,19.4,5.7,533,156,10,4.6,0,82,0,,,,
2000,7,21,6,8,:,0,0,23.3,5.4,764,179,9,2.6,0,87,0,,,,
2000,7,21,6,9,:,0,0,26.1,5.8,863,187,4,1.5,0,90,0,,,,
2000,7,21,6,10,:,0,0,28.3,4.9,898,189,3,2.1,0,95,0,,,,
2000,7,21,6,11,:,0,0,30.6,4.5,879,163,3,2.1,0,88,0,,,,
2000,7,21,6,12,:,0,0,32.2,3.4,883,142,5,2.6,0,95,0,,,,
2000,7,21,6,13,:,0,0,33.3,3,874,113,3,5.1,0,94,0,,,,
2000,7,21,6,14,:,0,0,33.9,3.4,796,110,16,4.1,0,86,0,,,,
2000,7,21,6,15,:,0,0,32.8,3.8,707,108,15,5.7,0,80,0,,,,
2000,7,21,6,16,:,0,0,32.2,4.6,662,86,15,7.2,0,75,0,,,,
2000,7,21,6,17,:,0,0,31.1,4.4,441,114,14,5.1,0,70,0,,,,
2000,7,21,6,18,:,0,0,31.1,4.4,444,58,15,4.1,0,82,0,,,,
2000,7,21,6,19,:,0,0,28.3,5.9,61,46,1,3.1,0,70,0,,,,
2000,7,21,6,20,:,0,0,25.6,6.4,0,0,11,1.5,0,62,0,,,,
2000,7,21,6,21,:,0,0,23.9,6.9,0,0,9,3.1,0,68,0,,,,
2000,7,21,6,22,:,0,0,23.3,6.7,0,0,9,3.6,0,69,0,,,,
2000,7,21,6,23,:,0,0,22.2,6.4,0,0,9,2.1,0,59,0,,,,
2000,7,22,7,0,:,0,0,21.7,5.9,0,0,9,3.1,0,61,0,,,,
2000,7,22,7,1,:,0,0,21.7,5.6,0,0,7,2.6,0,71,0,,,,
2000,7,22,7,2,:,0,0,19.4,5.7,0,0,10,3.1,0,71,0,,,,
2000,7,22,7,3,:,0,0,18.3,5.7,0,0,10,3.1,0,64,0,,,,
2000,7,22,7,4,:,0,0,18.3,5,0,0,9,3.6,0,63,0,,,,
2000,7,22,7,5,:,0,0,18.3,4.7,0,0,9,3.1,0,65,0,,,,
2000,7,22,7,6,:,0,0,18.9,5.2,61,59,9,4.1,0,68,0,,,,
2000,7,22,7,7,:,0,0,22.2,5.6,451,156,9,4.1,0,71,0,,,,
2000,7,22,7,8,:,0,0,25,5.6,724,181,9,3.6,0,82,0,,,,
2000,7,22,7,9,:,0,0,27.8,6.2,862,187,11,2.1,0,90,0,,,,
2000,7,22,7,10,:,0,0,30,5.4,897,190,1,3.6,0,96,0,,,,
2000,7,22,7,11,:,0,0,30.6,5.1,892,169,1,6.2,0,91,0,,,,
2000,7,22,7,12,:,0,0,31.7,5.1,883,142,15,3.1,0,87,0,,,,
2000,7,22,7,13,:,0,0,32.2,5,874,113,1,4.1,0,84,0,,,,
2000,7,22,7,14,:,0,0,32.2,4.3,843,93,9,2.6,0,83,0,,,,
2000,7,22,7,15,:,0,0,32.2,5.3,707,108,15,5.1,0,73,0,,,,
2000,7,22,7,16,:,0,0,31.7,5.7,372,189,14,5.1,0,59,0,,,,
2000,7,22,7,17,:,0,0,29.4,5.8,443,112,13,4.6,0,63,0,,,,
2000,7,22,7,18,:,0,0,28.3,5.9,443,57,11,3.1,0,72,0,,,,
2000,7,22,7,19,:,0,0,26.7,6.2,68,45,9,5.1,0,70,0,,,,
2000,7,22,7,20,:,0,0,26.1,6.4,0,0,8,8.2,0,69,0,,,,
2000,7,22,7,21,:,0,0,25.6,6,0,0,9,7.7,0,73,0,,,,
2000,7,22,7,22,:,0,0,23.9,6,0,0,9,5.7,0,79,0,,,,
2000,7,22,7,23,:,0,0,23.3,6,0,0,9,4.6,0,86,0,,,,
2000,7,23,1,0,:,0,0,22.2,5.9,0,0,9,4.1,0,78,0,,,,
2000,7,23,1,1,:,0,0,21.1,6.1,0,0,9,3.1,0,76,0,,,,
2000,7,23,1,2,:,0,0,21.1,6,0,0,7,2.6,0,77,0,,,,
2000,7,23,1,3,:,0,0,18.3,5.9,0,0,7,2.1,0,80,0,,,,
2000,7,23,1,4,:,0,0,17.8,5.9,0,0,9,4.1,0,73,0,,,,
2000,7,23,1,5,:,0,0,17.2,5.9,0,0,9,3.1,0,73,0,,,,
2000,7,23,1,6,:,0,0,17.8,6.4,74,60,9,3.1,0,78,0,,,,
2000,7,23,1,7,:,0,0,20.6,6.1,526,155,9,4.6,0,82,0,,,,
2000,7,23,1,8,:,0,0,23.9,6.4,761,180,9,4.1,0,85,0,,,,
2000,7,23,1,9,:,0,0,26.7,6,861,187,8,3.1,0,90,0,,,,
2000,7,23,1,10,:,0,0,27.8,6.2,897,190,9,2.1,0,90,0,,,,
2000,7,23,1,11,:,0,0,30.6,5.9,912,178,8,4.6,0,95,0,,,,
2000,7,23,1,12,:,0,0,31.7,6,896,149,7,6.2,0,89,0,,,,
2000,7,23,1,13,:,0,0,32.8,6.4,874,113,8,5.1,0,80,0,,,,
2000,7,23,1,14,:,0,0,32.2,5,843,93,7,3.1,0,80,0,,,,
2000,7,23,1,15,:,0,0,32.8,6.1,827,67,4,2.1,0,77,0,,,,
2000,7,23,1,16,:,0,0,32.2,5.3,732,64,9,6.7,0,76,0,,,,
2000,7,23,1,17,:,0,0,25.6,6.9,21,146,15,11.3,0,42,0,,,,
2000,7,23,1,18,:,0,0,23.9,6.9,168,109,12,5.7,0,48,0,,,,
2000,7,23,1,19,:,0,0,25,7.2,2,21,15,4.6,0,40,0,,,,
2000,7,23,1,20,:,0,0,24.4,7.2,0,0,10,5.1,0,48,0,,,,
2000,7,23,1,21,:,0,0,25.6,7.7,0,0,9,4.1,0,72,0,,,,
2000,7,23,1,22,:,0,0,22.8,6.1,0,0,9,4.1,0,85,0,,,,
2000,7,23,1,23,:,0,0,21.7,6.2,0,0,9,4.1,0,84,0,,,,
2000,7,24,2,0,:,0,0,21.1,6.6,0,0,9,3.6,0,81,0,,,,
2000,7,24,2,1,:,0,0,20,6.6,0,0,9,3.1,0,80,0,,,,
2000,7,24,2,2,:,0,0,19.4,6.4,0,0,9,3.6,0,69,0,,,,
2000,7,24,2,3,:,0,0,17.8,6.4,0,0,10,3.1,0,67,0,,,,
2000,7,24,2,4,:,0,0,17.2,6.4,0,0,9,2.6,0,72,0,,,,
2000,7,24,2,5,:,0,0,17.8,5.9,0,0,10,3.1,0,79,0,,,,
2000,7,24,2,6,:,0,0,17.8,6.4,61,57,10,3.1,0,72,0,,,,
2000,7,24,2,7,:,0,0,20.6,6.7,489,154,11,3.6,0,74,0,,,,
2000,7,24,2,8,:,0,0,23.3,7.2,695,183,13,2.6,0,71,0,,,,
2000,7,24,2,9,:,0,0,25,6.6,811,184,15,2.6,0,74,0,,,,
2000,7,24,2,10,:,0,0,27.8,7.6,843,177,1,4.1,0,71,0,,,,
2000,7,24,2,11,:,0,0,28.3,6.6,878,164,1,4.1,0,77,0,,,,
2000,7,24,2,12,:,0,0,29.4,6.8,870,139,16,5.1,0,74,0,,,,
2000,7,24,2,13,:,0,0,31.1,6.1,845,122,1,4.1,0,75,0,,,,
2000,7,24,2,14,:,0,0,31.1,5.5,843,93,4,2.6,0,77,0,,,,
2000,7,24,2,15,:,0,0,30.6,6.2,411,220,3,3.1,0,56,0,,,,
2000,7,24,2,16,:,0,0,18.3,10,2,103,14,12.4,0,20,0,,,,
2000,7,24,2,17,:,0,0,20,9,36,158,2,3.6,0,23,0,,,,
2000,7,24,2,18,:,0,0,22.2,9.3,463,51,6,3.6,0,61,0,,,,
2000,7,24,2,19,:,0,0,21.1,8.6,69,43,8,3.1,0,65,0,,,,
2000,7,24,2,20,:,0,0,20,9.2,0,0,9,3.6,0,63,0,,,,
2000,7,24,2,21,:,0,0,19.4,8.9,0,0,9,4.1,0,63,0,,,,
2000,7,24,2,22,:,0,0,18.9,8.3,0,0,8,3.1,0,68,0,,,,
2000,7,24,2,23,:,0,0,17.8,8.3,0,0,8,3.1,0,74,0,,,,
2000,7,25,3,0,:,0,0,17.2,8.2,0,0,9,4.1,0,67,0,,,,
2000,7,25,3,1,:,0,0,16.7,7.7,0,0,10,4.6,0,57,0,,,,
2000,7,25,3,2,:,0,0,16.7,7.7,0,0,9,3.6,0,60,0,,,,
2000,7,25,3,3,:,0,0,16.1,7.1,0,0,9,4.6,0,64,0,,,,
2000,7,25,3,4,:,0,0,16.1,6.8,0,0,9,4.1,0,65,0,,,,
2000,7,25,3,5,:,0,0,15.6,6.8,0,0,9,3.6,0,75,0,,,,
2000,7,25,3,6,:,0,0,16.7,6.9,61,57,10,5.1,0,76,0,,,,
2000,7,25,3,7,:,0,0,19.4,6.4,521,154,10,3.6,0,80,0,,,,
2000,7,25,3,8,:,0,0,21.1,6.9,757,180,15,2.6,0,81,0,,,,
2000,7,25,3,9,:,0,0,21.7,8.3,860,187,16,5.7,0,79,0,,,,
2000,7,25,3,10,:,0,0,23.9,7.5,896,190,15,3.1,0,82,0,,,,
2000,7,25,3,11,:,0,0,26.7,7.3,911,179,16,4.1,0,86,0,,,,
2000,7,25,3,12,:,0,0,28.9,6.4,916,158,1,4.1,0,91,0,,,,
2000,7,25,3,13,:,0,0,30.6,4.8,898,124,16,4.6,0,92,0,,,,
2000,7,25,3,14,:,0,0,32.2,4.3,881,90,4,5.1,0,90,0,,,,
2000,7,25,3,15,:,0,0,31.7,4.2,903,69,2,4.1,0,103,0,,,,
2000,7,25,3,16,:,0,0,32.2,4,868,36,11,2.1,0,104,0,,,,
2000,7,25,3,17,:,0,0,31.7,3.9,776,17,8,2.6,0,105,0,,,,
2000,7,25,3,18,:,0,0,31.7,3.9,538,34,7,3.1,0,105,0,,,,
2000,7,25,3,19,:,0,0,30,4.9,66,43,6,3.1,0,91,0,,,,
2000,7,25,3,20,:,0,0,25.6,6.2,0,0,8,3.1,0,88,0,,,,
2000,7,25,3,21,:,0,0,24.4,6.2,0,0,9,3.1,0,86,0,,,,
2000,7,25,3,22,:,0,0,22.2,6.4,0,0,9,3.6,0,83,0,,,,
2000,7,25,3,23,:,0,0,21.1,6,0,0,9,4.6,0,83,0,,,,
2000,7,26,4,0,:,0,0,19.4,6.4,0,0,9,3.6,0,80,0,,,,
2000,7,26,4,1,:,0,0,20,5.7,0,0,9,4.6,0,83,0,,,,
2000,7,26,4,2,:,0,0,20,5.3,0,0,9,4.1,0,84,0,,,,
2000,7,26,4,3,:,0,0,18.9,5.2,0,0,9,4.1,0,82,0,,,,
2000,7,26,4,4,:,0,0,18.9,5.2,0,0,10,3.6,0,82,0,,,,
2000,7,26,4,5,:,0,0,17.8,5.2,0,0,9,3.1,0,81,0,,,,
2000,7,26,4,6,:,0,0,18.9,5.2,50,53,9,3.6,0,76,0,,,,
2000,7,26,4,7,:,0,0,21.1,5.7,484,153,9,5.1,0,77,0,,,,
2000,7,26,4,8,:,0,0,25,6.4,755,180,9,3.6,0,87,0,,,,
2000,7,26,4,9,:,0,0,27.2,5,859,187,11,2.1,0,93,0,,,,
2000,7,26,4,10,:,0,0,31.1,4.6,895,190,8,1.5,0,101,0,,,,
2000,7,26,4,11,:,0,0,32.2,4,911,179,1,4.6,0,104,0,,,,
2000,7,26,4,12,:,0,0,32.2,2.8,916,158,3,5.1,0,111,0,,,,
2000,7,26,4,13,:,0,0,33.9,3.4,919,132,3,4.1,0,110,0,,,,
2000,7,26,4,14,:,0,0,33.9,4.1,915,102,16,4.6,0,107,0,,,,
2000,7,26,4,15,:,0,0,35,4,902,69,16,2.6,0,108,0,,,,
2000,7,26,4,16,:,0,0,34.4,3.9,867,36,16,3.6,0,108,0,,,,
2000,7,26,4,17,:,0,0,34.4,3.5,734,28,16,4.1,0,102,0,,,,
2000,7,26,4,18,:,0,0,33.9,4.1,536,34,1,2.6,0,107,0,,,,
2000,7,26,4,19,:,0,0,31.1,4.9,56,42,16,2.1,0,86,0,,,,
2000,7,26,4,20,:,0,0,29.4,4.4,0,0,3,3.1,0,86,0,,,,
2000,7,26,4,21,:,0,0,28.9,5.1,0,0,6,3.6,0,95,0,,,,
2000,7,26,4,22,:,0,0,26.7,5.3,0,0,9,4.1,0,92,0,,,,
2000,7,26,4,23,:,0,0,23.9,6.4,0,0,9,2.6,0,85,0,,,,
2000,7,27,5,0,:,0,0,21.7,5.9,0,0,10,3.1,0,85,0,,,,
2000,7,27,5,1,:,0,0,20,5.4,0,0,10,3.1,0,84,0,,,,
2000,7,27,5,2,:,0,0,19.4,5.7,0,0,9,4.1,0,82,0,,,,
2000,7,27,5,3,:,0,0,18.9,5.1,0,0,9,3.1,0,83,0,,,,
2000,7,27,5,4,:,0,0,18.3,5,0,0,9,2.6,0,83,0,,,,
2000,7,27,5,5,:,0,0,18.3,4.7,0,0,8,1.5,0,84,0,,,,
2000,7,27,5,6,:,0,0,19.4,4.8,46,51,9,4.1,0,78,0,,,,
2000,7,27,5,7,:,0,0,22.8,5.8,333,149,10,4.6,0,62,0,,,,
2000,7,27,5,8,:,0,0,25.6,6,669,183,10,3.6,0,73,0,,,,
2000,7,27,5,9,:,0,0,28.9,5.8,783,188,10,3.1,0,77,0,,,,
2000,7,27,5,10,:,0,0,30,6.8,861,176,1,5.7,0,79,0,,,,
2000,7,27,5,11,:,0,0,30.6,5.9,876,164,2,4.6,0,83,0,,,,
2000,7,27,5,12,:,0,0,32.8,5.1,869,140,15,4.6,0,84,0,,,,
2000,7,27,5,13,:,0,0,33.3,5.3,884,119,1,6.7,0,87,0,,,,
2000,7,27,5,14,:,0,0,34.4,5.6,869,86,1,7.2,0,83,0,,,,
2000,7,27,5,15,:,0,0,34.4,4.6,867,59,1,3.6,0,91,0,,,,
2000,7,27,5,16,:,0,0,33.9,4.8,801,42,15,4.1,0,86,0,,,,
2000,7,27,5,17,:,0,0,33.3,5,448,104,16,5.7,0,70,0,,,,
2000,7,27,5,18,:,0,0,29.4,5.8,73,110,12,11.8,0,47,0,,,,
2000,7,27,5,19,:,0,0,27.8,5.9,8,28,11,7.2,0,45,0,,,,
2000,7,27,5,20,:,0,0,26.7,6.7,0,0,11,4.1,0,42,0,,,,
2000,7,27,5,21,:,0,0,25.6,6.7,0,0,9,2.6,0,42,0,,,,
2000,7,27,5,22,:,0,0,23.9,6.7,0,0,9,5.1,0,60,0,,,,
2000,7,27,5,23,:,0,0,23.9,6,0,0,8,5.7,0,79,0,,,,
2000,7,28,6,0,:,0,0,22.2,6.2,0,0,9,5.1,0,77,0,,,,
2000,7,28,6,1,:,0,0,22.2,5.9,0,0,9,5.1,0,69,0,,,,
2000,7,28,6,2,:,0,0,20.6,6.1,0,0,10,2.1,0,67,0,,,,
2000,7,28,6,3,:,0,0,20,6.3,0,0,9,3.6,0,70,0,,,,
2000,7,28,6,4,:,0,0,19.4,6.2,0,0,9,3.6,0,69,0,,,,
2000,7,28,6,5,:,0,0,20,5.9,0,0,9,3.6,0,65,0,,,,
2000,7,28,6,6,:,0,0,21.1,6,36,46,9,5.1,0,66,0,,,,
2000,7,28,6,7,:,0,0,23.3,6.3,333,148,9,5.1,0,60,0,,,,
2000,7,28,6,8,:,0,0,25.6,6.4,601,186,1,2.1,0,66,0,,,,
2000,7,28,6,9,:,0,0,27.8,6.7,642,204,2,3.1,0,63,0,,,,
2000,7,28,6,10,:,0,0,29.4,6,693,206,1,2.6,0,67,0,,,,
2000,7,28,6,11,:,0,0,30,6,785,181,2,4.1,0,71,0,,,,
2000,7,28,6,12,:,0,0,31.7,6.3,791,163,2,5.7,0,72,0,,,,
2000,7,28,6,13,:,0,0,32.2,5.3,872,115,3,4.1,0,83,0,,,,
2000,7,28,6,14,:,0,0,33.3,6,841,94,16,2.6,0,77,0,,,,
2000,7,28,6,15,:,0,0,32.2,6.5,423,208,1,8.8,0,56,0,,,,
2000,7,28,6,16,:,0,0,27.8,7.6,3,101,14,10.3,0,29,0,,,,
2000,7,28,6,17,:,0,0,23.9,8.6,34,155,12,6.2,0,24,0,,,,
2000,7,28,6,18,:,0,0,24.4,8.7,72,109,13,2.6,0,36,0,,,,
2000,7,28,6,19,:,0,0,25,8,13,33,9,4.1,0,46,0,,,,
2000,7,28,6,20,:,0,0,22.8,8,0,0,8,4.1,0,56,0,,,,
2000,7,28,6,21,:,0,0,21.7,8.7,0,0,9,4.1,0,57,0,,,,
2000,7,28,6,22,:,0,0,21.1,8,0,0,8,5.1,0,57,0,,,,
2000,7,28,6,23,:,0,0,21.1,8.6,0,0,9,3.1,0,70,0,,,,
2000,7,29,7,0,:,0,0,20,8.1,0,0,9,2.6,0,71,0,,,,
2000,7,29,7,1,:,0,0,17.2,8.6,0,0,16,3.6,0,62,0,,,,
2000,7,29,7,2,:,0,0,17.2,9.2,0,0,15,2.1,0,57,0,,,,
2000,7,29,7,3,:,0,0,17.2,9.2,0,0,9,3.6,0,61,0,,,,
2000,7,29,7,4,:,0,0,16.7,9.3,0,0,9,3.6,0,57,0,,,,
2000,7,29,7,5,:,0,0,16.7,9.5,0,0,9,3.1,0,60,0,,,,
2000,7,29,7,6,:,0,0,18.3,8.6,35,44,8,4.1,0,59,0,,,,
